__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781281682.736798,3.029500711,-4.534785859,0.000000000,,,,,
1781281682.736847,,,,1781281682.736172199,0.849291044,0.800880280,-0.985344556,-2.299272384
1781281682.737785,3.001491677,-4.431416262,0.000000000,,,,,
1781281682.738304,,,,1781281682.737675905,0.850097353,0.803890800,-0.987655203,-2.303717130
1781281682.740367,,,,1781281682.739478588,0.851761605,0.810032756,-0.992406694,-2.312667491
1781281682.740440,2.989441177,-4.356360584,0.000000000,,,,,
1781281682.740455,2.952972797,-4.181207211,0.000000000,,,,,
1781281682.741769,,,,1781281682.740315437,0.852632702,0.813195984,-0.994888824,-2.317146404
1781281682.742330,2.941203029,-4.105041666,0.000000000,,,,,
1781281682.742373,,,,1781281682.741968870,0.853960190,0.817969282,-0.998660149,-2.323808505
1781281682.744628,2.923928224,-3.991509319,0.000000000,,,,,
1781281682.744640,,,,1781281682.744424343,0.855791123,0.824462622,-1.003840453,-2.332672686
1781281682.746426,2.860689873,-3.763184461,0.000000000,,,,,
1781281682.746523,,,,1781281682.746188402,0.857161885,0.829191718,-1.007706950,-2.338893722
1781281682.747451,2.809139919,-3.587957301,0.000000000,,,,,
1781281682.747457,,,,1781281682.747285604,0.858038740,0.832151764,-1.010175473,-2.342674425
1781281682.747869,2.800090224,-3.522480411,0.000000000,,,,,
1781281682.747931,,,,1781281682.747654438,0.858776317,0.834626263,-1.012248495,-2.345787315
1781281682.749296,2.739927864,-3.369525827,0.000000000,,,,,
1781281682.749380,,,,1781281682.748723269,0.859454033,0.836845185,-1.014150433,-2.348516115
1781281682.751403,2.707003577,-3.272103011,0.000000000,,,,,
1781281682.751417,,,,1781281682.750407219,0.860548343,0.840370180,-1.017214163,-2.352776969
1781281682.751459,2.697464637,-3.197610230,0.000000000,,,,,
1781281682.751820,,,,1781281682.751278639,0.861724069,0.844127290,-1.020497385,-2.357230697
1781281682.752480,2.676527536,-3.098626256,0.000000000,,,,,
1781281682.752486,,,,1781281682.752171993,0.862430188,0.846360320,-1.022466181,-2.359815884
1781281682.753227,2.670996543,-3.052980068,0.000000000,,,,,
1781281682.753325,,,,1781281682.752646685,0.862967708,0.848053272,-1.023963125,-2.361750948
1781281682.754575,2.629484592,-2.949276854,0.000000000,,,,,
1781281682.754644,,,,1781281682.754274368,0.864068586,0.851453038,-1.027021658,-2.365564186
1781281682.757375,2.601196859,-2.843593116,0.000000000,,,,,
1781281682.757690,,,,1781281682.756981611,0.865904762,0.857026094,-1.032102925,-2.371656575
1781281682.758611,2.589299967,-2.734858049,0.000000000,,,,,
1781281682.758730,,,,1781281682.758474827,0.867755369,0.862581254,-1.037203734,-2.377524019
1781281682.760891,2.560270778,-2.595991428,0.000000000,,,,,
1781281682.760898,,,,1781281682.759974718,0.868930690,0.866055789,-1.040435046,-2.381047031
1781281682.760942,2.554082887,-2.531867774,0.000000000,,,,,
1781281682.760945,,,,1781281682.760746479,0.869852967,0.868767186,-1.042965602,-2.383734845
1781281682.761946,2.488911536,-2.371878931,0.000000000,,,,,
1781281682.762261,,,,1781281682.761752129,0.870569007,0.870813731,-1.044927267,-2.385685158
1781281682.764644,2.485872182,-2.335825967,0.000000000,,,,,
1781281682.766117,,,,1781281682.764318943,0.871967024,0.874786463,-1.048745854,-2.389418097
